Time,X,Y,Vx,Vy,Mass,ThrustX,ThrustY
366.7700,-55.4468,51.7468,-0.0484,-0.8712,500.0000,55.4713,4905.0000
366.7800,-55.4473,51.7381,-0.0473,-0.8712,500.0000,55.4712,4905.0000
366.7900,-55.4477,51.7294,-0.0462,-0.8712,500.0000,55.4711,4905.0000
366.8000,-55.4482,51.7207,-0.0451,-0.8712,500.0000,55.4710,4905.0000
366.8100,-55.4486,51.7120,-0.0440,-0.8712,500.0000,55.4709,4905.0000
366.8200,-55.4491,51.7033,-0.0429,-0.8712,500.0000,55.4708,4905.0000
366.8300,-55.4495,51.6945,-0.0417,-0.8712,500.0000,55.4706,4905.0000
366.8400,-55.4499,51.6858,-0.0406,-0.8712,500.0000,55.4705,4905.0000
366.8500,-55.4503,51.6771,-0.0395,-0.8712,500.0000,55.4703,4905.0000
366.8600,-55.4507,51.6684,-0.0384,-0.8712,500.0000,55.4702,4905.0000
366.8700,-55.4511,51.6597,-0.0373,-0.8712,500.0000,55.4700,4905.0000
366.8800,-55.4514,51.6510,-0.0362,-0.8712,500.0000,55.4698,4905.0000
366.8900,-55.4518,51.6423,-0.0351,-0.8712,500.0000,55.4696,4905.0000
366.9000,-55.4521,51.6336,-0.0340,-0.8712,500.0000,55.4694,4905.0000
366.9100,-55.4525,51.6248,-0.0329,-0.8712,500.0000,55.4692,4905.0000
366.9200,-55.4528,51.6161,-0.0318,-0.8712,500.0000,55.4689,4905.0000
366.9300,-55.4531,51.6074,-0.0307,-0.8712,500.0000,55.4687,4905.0000
366.9400,-55.4534,51.5987,-0.0295,-0.8712,500.0000,55.4685,4905.0000
366.9500,-55.4537,51.5900,-0.0284,-0.8712,500.0000,55.4682,4905.0000
366.9600,-55.4540,51.5813,-0.0273,-0.8712,500.0000,55.4679,4905.0000
366.9700,-55.4542,51.5726,-0.0262,-0.8712,500.0000,55.4676,4905.0000
366.9800,-55.4545,51.5639,-0.0251,-0.8712,500.0000,55.4673,4905.0000
366.9900,-55.4547,51.5551,-0.0240,-0.8712,500.0000,55.4670,4905.0000
367.0000,-55.4550,51.5464,-0.0229,-0.8712,500.0000,55.4667,4905.0000
367.0100,-55.4552,51.5377,-0.0218,-0.8712,500.0000,55.4664,4905.0000
367.0200,-55.4554,51.5290,-0.0207,-0.8712,500.0000,55.4660,4905.0000
367.0300,-55.4556,51.5203,-0.0196,-0.8712,500.0000,55.4657,4905.0000
367.0400,-55.4558,51.5116,-0.0184,-0.8712,500.0000,55.4653,4905.0000
367.0500,-55.4560,51.5029,-0.0173,-0.8712,500.0000,55.4649,4905.0000
367.0600,-55.4562,51.4942,-0.0162,-0.8712,500.0000,55.4645,4905.0000
367.0700,-55.4563,51.4854,-0.0151,-0.8712,500.0000,55.4641,4905.0000
367.0800,-55.4565,51.4767,-0.0140,-0.8712,500.0000,55.4637,4905.0000
367.0900,-55.4566,51.4680,-0.0129,-0.8712,500.0000,55.4633,4905.0000
367.1000,-55.4567,51.4593,-0.0118,-0.8712,500.0000,55.4629,4905.0000
367.1100,-55.4568,51.4506,-0.0107,-0.8712,500.0000,55.4624,4905.0000
367.1200,-55.4569,51.4419,-0.0096,-0.8712,500.0000,55.4620,4905.0000
367.1300,-55.4570,51.4332,-0.0085,-0.8712,500.0000,55.4615,4905.0000
367.1400,-55.4571,51.4245,-0.0074,-0.8712,500.0000,55.4610,4905.0000
367.1500,-55.4572,51.4157,-0.0062,-0.8712,500.0000,55.4606,4905.0000
367.1600,-55.4572,51.4070,-0.0051,-0.8712,500.0000,55.4601,4905.0000
367.1700,-55.4573,51.3983,-0.0040,-0.8712,500.0000,55.4596,4905.0000
367.1800,-55.4573,51.3896,-0.0029,-0.8712,500.0000,55.4590,4905.0000
367.1900,-55.4573,51.3809,-0.0018,-0.8712,500.0000,55.4585,4905.0000
367.2000,-55.4573,51.3722,-0.0007,-0.8712,500.0000,55.4580,4905.0000
367.2100,-55.4573,51.3635,0.0004,-0.8712,500.0000,55.4574,4905.0000
367.2200,-55.4573,51.3548,0.0015,-0.8712,500.0000,55.4568,4905.0000
367.2300,-55.4573,51.3461,0.0026,-0.8712,500.0000,55.4563,4905.0000
367.2400,-55.4573,51.3373,0.0037,-0.8712,500.0000,55.4557,4905.0000
367.2500,-55.4572,51.3286,0.0048,-0.8712,500.0000,55.4551,4905.0000
367.2600,-55.4572,51.3199,0.0060,-0.8712,500.0000,55.4545,4905.0000
367.2700,-55.4571,51.3112,0.0071,-0.8712,500.0000,55.4539,4905.0000
367.2800,-55.4570,51.3025,0.0082,-0.8712,500.0000,55.4532,4905.0000
367.2900,-55.4570,51.2938,0.0093,-0.8712,500.0000,55.4526,4905.0000
367.3000,-55.4569,51.2851,0.0104,-0.8712,500.0000,55.4519,4905.0000
367.3100,-55.4567,51.2764,0.0115,-0.8712,500.0000,55.4513,4905.0000
367.3200,-55.4566,51.2676,0.0126,-0.8712,500.0000,55.4506,4905.0000
367.3300,-55.4565,51.2589,0.0137,-0.8712,500.0000,55.4499,4905.0000
367.3400,-55.4563,51.2502,0.0148,-0.8712,500.0000,55.4492,4905.0000
367.3500,-55.4562,51.2415,0.0159,-0.8712,500.0000,55.4485,4905.0000
367.3600,-55.4560,51.2328,0.0170,-0.8712,500.0000,55.4478,4905.0000
367.3700,-55.4559,51.2241,0.0182,-0.8712,500.0000,55.4471,4905.0000
367.3800,-55.4557,51.2154,0.0193,-0.8712,500.0000,55.4463,4905.0000
367.3900,-55.4555,51.2067,0.0204,-0.8712,500.0000,55.4456,4905.0000
367.4000,-55.4553,51.1979,0.0215,-0.8712,500.0000,55.4448,4905.0000
367.4100,-55.4550,51.1892,0.0226,-0.8712,500.0000,55.4440,4905.0000
367.4200,-55.4548,51.1805,0.0237,-0.8712,500.0000,55.4432,4905.0000
367.4300,-55.4546,51.1718,0.0248,-0.8712,500.0000,55.4424,4905.0000
367.4400,-55.4543,51.1631,0.0259,-0.8712,500.0000,55.4416,4905.0000
367.4500,-55.4540,51.1544,0.0270,-0.8712,500.0000,55.4408,4905.0000
367.4600,-55.4538,51.1457,0.0281,-0.8712,500.0000,55.4400,4905.0000
367.4700,-55.4535,51.1370,0.0292,-0.8712,500.0000,55.4391,4905.0000
367.4800,-55.4532,51.1283,0.0304,-0.8712,500.0000,55.4383,4905.0000
367.4900,-55.4529,51.1195,0.0315,-0.8712,500.0000,55.4374,4905.0000
367.5000,-55.4526,51.1108,0.0326,-0.8712,500.0000,55.4365,4905.0000
367.5100,-55.4522,51.1021,0.0337,-0.8712,500.0000,55.4357,4905.0000
367.5200,-55.4519,51.0934,0.0348,-0.8712,500.0000,55.4348,4905.0000
367.5300,-55.4515,51.0847,0.0359,-0.8712,500.0000,55.4339,4905.0000
367.5400,-55.4512,51.0760,0.0370,-0.8712,500.0000,55.4329,4905.0000
367.5500,-55.4508,51.0673,0.0381,-0.8712,500.0000,55.4320,4905.0000
367.5600,-55.4504,51.0586,0.0392,-0.8712,500.0000,55.4311,4905.0000
367.5700,-55.4500,51.0498,0.0403,-0.8712,500.0000,55.4301,4905.0000
367.5800,-55.4496,51.0411,0.0414,-0.8712,500.0000,55.4292,4905.0000
367.5900,-55.4492,51.0324,0.0425,-0.8712,500.0000,55.4282,4905.0000
367.6000,-55.4487,51.0237,0.0437,-0.8712,500.0000,55.4272,4905.0000
367.6100,-55.4483,51.0150,0.0448,-0.8712,500.0000,55.4262,4905.0000
367.6200,-55.4478,51.0063,0.0459,-0.8712,500.0000,55.4252,4905.0000
367.6300,-55.4474,50.9976,0.0470,-0.8712,500.0000,55.4242,4905.0000
367.6400,-55.4469,50.9889,0.0481,-0.8712,500.0000,55.4231,4905.0000
367.6500,-55.4464,50.9801,0.0492,-0.8712,500.0000,55.4221,4905.0000
367.6600,-55.4459,50.9714,0.0503,-0.8712,500.0000,55.4210,4905.0000
367.6700,-55.4454,50.9627,0.0514,-0.8712,500.0000,55.4200,4905.0000
367.6800,-55.4449,50.9540,0.0525,-0.8712,500.0000,55.4189,4905.0000
367.6900,-55.4444,50.9453,0.0536,-0.8712,500.0000,55.4178,4905.0000
367.7000,-55.4438,50.9366,0.0547,-0.8712,500.0000,55.4167,4905.0000
367.7100,-55.4433,50.9279,0.0558,-0.8712,500.0000,55.4156,4905.0000
367.7200,-55.4427,50.9192,0.0570,-0.8712,500.0000,55.4145,4905.0000
367.7300,-55.4421,50.9104,0.0581,-0.8712,500.0000,55.4134,4905.0000
367.7400,-55.4415,50.9017,0.0592,-0.8712,500.0000,55.4122,4905.0000
367.7500,-55.4409,50.8930,0.0603,-0.8712,500.0000,55.4111,4905.0000
367.7600,-55.4403,50.8843,0.0614,-0.8712,500.0000,55.4099,4905.0000
367.7700,-55.4397,50.8756,0.0625,-0.8712,500.0000,55.4087,4905.0000
367.7800,-55.4391,50.8669,0.0636,-0.8712,500.0000,55.4076,4905.0000
367.7900,-55.4384,50.8582,0.0647,-0.8712,500.0000,55.4064,4905.0000
367.8000,-55.4378,50.8495,0.0658,-0.8712,500.0000,55.4052,4905.0000
367.8100,-55.4371,50.8408,0.0669,-0.8712,500.0000,55.4039,4905.0000
367.8200,-55.4365,50.8320,0.0680,-0.8712,500.0000,55.4027,4905.0000
367.8300,-55.4358,50.8233,0.0691,-0.8712,500.0000,55.4015,4905.0000
367.8400,-55.4351,50.8146,0.0703,-0.8712,500.0000,55.4002,4905.0000
367.8500,-55.4344,50.8059,0.0714,-0.8712,500.0000,55.3990,4905.0000
367.8600,-55.4336,50.7972,0.0725,-0.8712,500.0000,55.3977,4905.0000
367.8700,-55.4329,50.7885,0.0736,-0.8712,500.0000,55.3964,4905.0000
367.8800,-55.4322,50.7798,0.0747,-0.8712,500.0000,55.3951,4905.0000
367.8900,-55.4314,50.7711,0.0758,-0.8712,500.0000,55.3938,4905.0000
367.9000,-55.4307,50.7623,0.0769,-0.8712,500.0000,55.3925,4905.0000
367.9100,-55.4299,50.7536,0.0780,-0.8712,500.0000,55.3912,4905.0000
367.9200,-55.4291,50.7449,0.0791,-0.8712,500.0000,55.3898,4905.0000
367.9300,-55.4283,50.7362,0.0802,-0.8712,500.0000,55.3885,4905.0000
367.9400,-55.4275,50.7275,0.0813,-0.8712,500.0000,55.3871,4905.0000
367.9500,-55.4267,50.7188,0.0824,-0.8712,500.0000,55.3857,4905.0000
367.9600,-55.4258,50.7101,0.0835,-0.8712,500.0000,55.3843,4905.0000
367.9700,-55.4250,50.7014,0.0847,-0.8712,500.0000,55.3830,4905.0000
367.9800,-55.4242,50.6926,0.0858,-0.8712,500.0000,55.3815,4905.0000
367.9900,-55.4233,50.6839,0.0869,-0.8712,500.0000,55.3801,4905.0000
368.0000,-55.4224,50.6752,0.0880,-0.8712,500.0000,55.3787,4905.0000
368.0100,-55.4215,50.6665,0.0891,-0.8712,500.0000,55.3773,4905.0000
368.0200,-55.4206,50.6578,0.0902,-0.8712,500.0000,55.3758,4905.0000
368.0300,-55.4197,50.6491,0.0913,-0.8712,500.0000,55.3744,4905.0000
368.0400,-55.4188,50.6404,0.0924,-0.8712,500.0000,55.3729,4905.0000
368.0500,-55.4179,50.6317,0.0935,-0.8712,500.0000,55.3714,4905.0000
368.0600,-55.4169,50.6230,0.0946,-0.8712,500.0000,55.3699,4905.0000
368.0700,-55.4160,50.6142,0.0957,-0.8712,500.0000,55.3684,4905.0000
368.0800,-55.4150,50.6055,0.0968,-0.8712,500.0000,55.3669,4905.0000
368.0900,-55.4140,50.5968,0.0979,-0.8712,500.0000,55.3654,4905.0000
368.1000,-55.4131,50.5881,0.0991,-0.8712,500.0000,55.3638,4905.0000
368.1100,-55.4121,50.5794,0.1002,-0.8712,500.0000,55.3623,4905.0000
368.1200,-55.4111,50.5707,0.1013,-0.8712,500.0000,55.3607,4905.0000
368.1300,-55.4100,50.5620,0.1024,-0.8712,500.0000,55.3591,4905.0000
368.1400,-55.4090,50.5533,0.1035,-0.8712,500.0000,55.3575,4905.0000
368.1500,-55.4080,50.5445,0.1046,-0.8712,500.0000,55.3560,4905.0000
368.1600,-55.4069,50.5358,0.1057,-0.8712,500.0000,55.3544,4905.0000
368.1700,-55.4059,50.5271,0.1068,-0.8712,500.0000,55.3527,4905.0000
368.1800,-55.4048,50.5184,0.1079,-0.8712,500.0000,55.3511,4905.0000
368.1900,-55.4037,50.5097,0.1090,-0.8712,500.0000,55.3495,4905.0000
368.2000,-55.4026,50.5010,0.1101,-0.8712,500.0000,55.3478,4905.0000
368.2100,-55.4015,50.4923,0.1112,-0.8712,500.0000,55.3462,4905.0000
368.2200,-55.4004,50.4836,0.1123,-0.8712,500.0000,55.3445,4905.0000
368.2300,-55.3993,50.4749,0.1134,-0.8712,500.0000,55.3428,4905.0000
368.2400,-55.3981,50.4661,0.1146,-0.8712,500.0000,55.3411,4905.0000
368.2500,-55.3970,50.4574,0.1157,-0.8712,500.0000,55.3394,4905.0000
368.2600,-55.3958,50.4487,0.1168,-0.8712,500.0000,55.3377,4905.0000
368.2700,-55.3946,50.4400,0.1179,-0.8712,500.0000,55.3360,4905.0000
368.2800,-55.3934,50.4313,0.1190,-0.8712,500.0000,55.3342,4905.0000
368.2900,-55.3922,50.4226,0.1201,-0.8712,500.0000,55.3325,4905.0000
368.3000,-55.3910,50.4139,0.1212,-0.8712,500.0000,55.3307,4905.0000
368.3100,-55.3898,50.4052,0.1223,-0.8712,500.0000,55.3289,4905.0000
368.3200,-55.3886,50.3964,0.1234,-0.8712,500.0000,55.3272,4905.0000
368.3300,-55.3874,50.3877,0.1245,-0.8712,500.0000,55.3254,4905.0000
368.3400,-55.3861,50.3790,0.1256,-0.8712,500.0000,55.3236,4905.0000
368.3500,-55.3848,50.3703,0.1267,-0.8712,500.0000,55.3218,4905.0000
368.3600,-55.3836,50.3616,0.1278,-0.8712,500.0000,55.3199,4905.0000
368.3700,-55.3823,50.3529,0.1289,-0.8712,500.0000,55.3181,4905.0000
368.3800,-55.3810,50.3442,0.1300,-0.8712,500.0000,55.3162,4905.0000
368.3900,-55.3797,50.3355,0.1312,-0.8712,500.0000,55.3144,4905.0000
368.4000,-55.3784,50.3267,0.1323,-0.8712,500.0000,55.3125,4905.0000
368.4100,-55.3770,50.3180,0.1334,-0.8712,500.0000,55.3106,4905.0000
368.4200,-55.3757,50.3093,0.1345,-0.8712,500.0000,55.3087,4905.0000
368.4300,-55.3744,50.3006,0.1356,-0.8712,500.0000,55.3068,4905.0000
368.4400,-55.3730,50.2919,0.1367,-0.8712,500.0000,55.3049,4905.0000
368.4500,-55.3716,50.2832,0.1378,-0.8712,500.0000,55.3030,4905.0000
368.4600,-55.3702,50.2745,0.1389,-0.8712,500.0000,55.3011,4905.0000
368.4700,-55.3688,50.2658,0.1400,-0.8712,500.0000,55.2991,4905.0000
368.4800,-55.3674,50.2571,0.1411,-0.8712,500.0000,55.2972,4905.0000
368.4900,-55.3660,50.2483,0.1422,-0.8712,500.0000,55.2952,4905.0000
368.5000,-55.3646,50.2396,0.1433,-0.8712,500.0000,55.2932,4905.0000
368.5100,-55.3632,50.2309,0.1444,-0.8712,500.0000,55.2912,4905.0000
368.5200,-55.3617,50.2222,0.1455,-0.8712,500.0000,55.2892,4905.0000
368.5300,-55.3602,50.2135,0.1466,-0.8712,500.0000,55.2872,4905.0000
368.5400,-55.3588,50.2048,0.1477,-0.8712,500.0000,55.2852,4905.0000
368.5500,-55.3573,50.1961,0.1488,-0.8712,500.0000,55.2831,4905.0000
368.5600,-55.3558,50.1874,0.1500,-0.8712,500.0000,55.2811,4905.0000
368.5700,-55.3543,50.1786,0.1511,-0.8712,500.0000,55.2790,4905.0000
368.5800,-55.3528,50.1699,0.1522,-0.8712,500.0000,55.2770,4905.0000
368.5900,-55.3512,50.1612,0.1533,-0.8712,500.0000,55.2749,4905.0000
368.6000,-55.3497,50.1525,0.1544,-0.8712,500.0000,55.2728,4905.0000
368.6100,-55.3482,50.1438,0.1555,-0.8712,500.0000,55.2707,4905.0000
368.6200,-55.3466,50.1351,0.1566,-0.8712,500.0000,55.2686,4905.0000
368.6300,-55.3450,50.1264,0.1577,-0.8712,500.0000,55.2665,4905.0000
368.6400,-55.3434,50.1177,0.1588,-0.8712,500.0000,55.2643,4905.0000
368.6500,-55.3418,50.1090,0.1599,-0.8712,500.0000,55.2622,4905.0000
368.6600,-55.3402,50.1002,0.1610,-0.8712,500.0000,55.2600,4905.0000
368.6700,-55.3386,50.0915,0.1621,-0.8712,500.0000,55.2578,4905.0000
368.6800,-55.3370,50.0828,0.1632,-0.8712,500.0000,55.2557,4905.0000
368.6900,-55.3354,50.0741,0.1643,-0.8712,500.0000,55.2535,4905.0000
368.7000,-55.3337,50.0654,0.1654,-0.8712,500.0000,55.2513,4905.0000
368.7100,-55.3321,50.0567,0.1665,-0.8712,500.0000,55.2491,4905.0000
368.7200,-55.3304,50.0480,0.1676,-0.8712,500.0000,55.2468,4905.0000
368.7300,-55.3287,50.0393,0.1687,-0.8712,500.0000,55.2446,4905.0000
368.7400,-55.3270,50.0305,0.1698,-0.8712,500.0000,55.2424,4905.0000
368.7500,-55.3253,50.0218,0.1710,-0.8712,500.0000,55.2401,4905.0000
368.7600,-55.3236,50.0131,0.1721,-0.8712,500.0000,55.2378,4905.0000
368.7700,-55.3219,50.0044,0.1732,-0.8712,500.0000,55.2356,4905.0000
368.7800,-55.3201,49.9957,0.1743,-0.8712,500.0000,55.2333,4905.0000
368.7900,-55.3184,49.9870,0.1754,-0.8712,500.0000,55.2310,4905.0000
368.8000,-55.3166,49.9783,0.1765,-0.8712,500.0000,55.2287,4905.0000
368.8100,-55.3148,49.9696,0.1776,-0.8712,500.0000,55.2263,4905.0000
368.8200,-55.3131,49.9608,0.1787,-0.8712,500.0000,55.2240,4905.0000
368.8300,-55.3113,49.9521,0.1798,-0.8712,500.0000,55.2217,4905.0000
368.8400,-55.3095,49.9434,0.1809,-0.8712,500.0000,55.2193,4905.0000
368.8500,-55.3077,49.9347,0.1820,-0.8712,500.0000,55.2169,4905.0000
368.8600,-55.3058,49.9260,0.1831,-0.8712,500.0000,55.2146,4905.0000
368.8700,-55.3040,49.9173,0.1842,-0.8712,500.0000,55.2122,4905.0000
368.8800,-55.3021,49.9086,0.1853,-0.8712,500.0000,55.2098,4905.0000
368.8900,-55.3003,49.8999,0.1864,-0.8712,500.0000,55.2074,4905.0000
368.9000,-55.2984,49.8912,0.1875,-0.8712,500.0000,55.2049,4905.0000
368.9100,-55.2965,49.8824,0.1886,-0.8712,500.0000,55.2025,4905.0000
368.9200,-55.2946,49.8737,0.1897,-0.8712,500.0000,55.2001,4905.0000
368.9300,-55.2927,49.8650,0.1908,-0.8712,500.0000,55.1976,4905.0000
368.9400,-55.2908,49.8563,0.1919,-0.8712,500.0000,55.1951,4905.0000
368.9500,-55.2889,49.8476,0.1930,-0.8712,500.0000,55.1927,4905.0000
368.9600,-55.2870,49.8389,0.1941,-0.8712,500.0000,55.1902,4905.0000
368.9700,-55.2850,49.8302,0.1952,-0.8712,500.0000,55.1877,4905.0000
368.9800,-55.2831,49.8215,0.1963,-0.8712,500.0000,55.1852,4905.0000
368.9900,-55.2811,49.8127,0.1975,-0.8712,500.0000,55.1826,4905.0000
369.0000,-55.2791,49.8040,0.1986,-0.8712,500.0000,55.1801,4905.0000
369.0100,-55.2771,49.7953,0.1997,-0.8712,500.0000,55.1776,4905.0000
369.0200,-55.2751,49.7866,0.2008,-0.8712,500.0000,55.1750,4905.0000
369.0300,-55.2731,49.7779,0.2019,-0.8712,500.0000,55.1725,4905.0000
369.0400,-55.2711,49.7692,0.2030,-0.8712,500.0000,55.1699,4905.0000
369.0500,-55.2691,49.7605,0.2041,-0.8712,500.0000,55.1673,4905.0000
369.0600,-55.2670,49.7518,0.2052,-0.8712,500.0000,55.1647,4905.0000
369.0700,-55.2649,49.7431,0.2063,-0.8712,500.0000,55.1621,4905.0000
369.0800,-55.2629,49.7343,0.2074,-0.8712,500.0000,55.1595,4905.0000
369.0900,-55.2608,49.7256,0.2085,-0.8712,500.0000,55.1568,4905.0000
369.1000,-55.2587,49.7169,0.2096,-0.8712,500.0000,55.1542,4905.0000
369.1100,-55.2566,49.7082,0.2107,-0.8712,500.0000,55.1515,4905.0000
369.1200,-55.2545,49.6995,0.2118,-0.8712,500.0000,55.1489,4905.0000
369.1300,-55.2524,49.6908,0.2129,-0.8712,500.0000,55.1462,4905.0000
369.1400,-55.2502,49.6821,0.2140,-0.8712,500.0000,55.1435,4905.0000
369.1500,-55.2481,49.6734,0.2151,-0.8712,500.0000,55.1408,4905.0000
369.1600,-55.2459,49.6646,0.2162,-0.8712,500.0000,55.1381,4905.0000
369.1700,-55.2438,49.6559,0.2173,-0.8712,500.0000,55.1354,4905.0000
369.1800,-55.2416,49.6472,0.2184,-0.8712,500.0000,55.1327,4905.0000
369.1900,-55.2394,49.6385,0.2195,-0.8712,500.0000,55.1299,4905.0000
369.2000,-55.2372,49.6298,0.2206,-0.8712,500.0000,55.1272,4905.0000
369.2100,-55.2350,49.6211,0.2217,-0.8712,500.0000,55.1244,4905.0000
369.2200,-55.2328,49.6124,0.2228,-0.8712,500.0000,55.1216,4905.0000
369.2300,-55.2305,49.6037,0.2239,-0.8712,500.0000,55.1188,4905.0000
369.2400,-55.2283,49.5950,0.2250,-0.8712,500.0000,55.1160,4905.0000
369.2500,-55.2260,49.5862,0.2261,-0.8712,500.0000,55.1132,4905.0000
369.2600,-55.2238,49.5775,0.2272,-0.8712,500.0000,55.1104,4905.0000
369.2700,-55.2215,49.5688,0.2283,-0.8712,500.0000,55.1076,4905.0000
369.2800,-55.2192,49.5601,0.2294,-0.8712,500.0000,55.1048,4905.0000
369.2900,-55.2169,49.5514,0.2305,-0.8712,500.0000,55.1019,4905.0000
369.3000,-55.2146,49.5427,0.2316,-0.8712,500.0000,55.0990,4905.0000
369.3100,-55.2123,49.5340,0.2327,-0.8712,500.0000,55.0962,4905.0000
369.3200,-55.2099,49.5253,0.2338,-0.8712,500.0000,55.0933,4905.0000
369.3300,-55.2076,49.5165,0.2349,-0.8712,500.0000,55.0904,4905.0000
369.3400,-55.2052,49.5078,0.2360,-0.8712,500.0000,55.0875,4905.0000
369.3500,-55.2029,49.4991,0.2371,-0.8712,500.0000,55.0846,4905.0000
369.3600,-55.2005,49.4904,0.2382,-0.8712,500.0000,55.0816,4905.0000
369.3700,-55.1981,49.4817,0.2394,-0.8712,500.0000,55.0787,4905.0000
369.3800,-55.1957,49.4730,0.2405,-0.8712,500.0000,55.0758,4905.0000
369.3900,-55.1933,49.4643,0.2416,-0.8712,500.0000,55.0728,4905.0000
369.4000,-55.1909,49.4556,0.2427,-0.8712,500.0000,55.0698,4905.0000
369.4100,-55.1884,49.4469,0.2438,-0.8712,500.0000,55.0668,4905.0000
369.4200,-55.1860,49.4381,0.2449,-0.8712,500.0000,55.0638,4905.0000
369.4300,-55.1835,49.4294,0.2460,-0.8712,500.0000,55.0608,4905.0000
369.4400,-55.1811,49.4207,0.2471,-0.8712,500.0000,55.0578,4905.0000
369.4500,-55.1786,49.4120,0.2482,-0.8712,500.0000,55.0548,4905.0000
369.4600,-55.1761,49.4033,0.2493,-0.8712,500.0000,55.0518,4905.0000
369.4700,-55.1736,49.3946,0.2504,-0.8712,500.0000,55.0487,4905.0000
369.4800,-55.1711,49.3859,0.2515,-0.8712,500.0000,55.0456,4905.0000
369.4900,-55.1686,49.3772,0.2526,-0.8712,500.0000,55.0426,4905.0000
369.5000,-55.1661,49.3684,0.2537,-0.8712,500.0000,55.0395,4905.0000
369.5100,-55.1635,49.3597,0.2548,-0.8712,500.0000,55.0364,4905.0000
369.5200,-55.1610,49.3510,0.2559,-0.8712,500.0000,55.0333,4905.0000
369.5300,-55.1584,49.3423,0.2570,-0.8712,500.0000,55.0302,4905.0000
369.5400,-55.1558,49.3336,0.2581,-0.8712,500.0000,55.0271,4905.0000
369.5500,-55.1532,49.3249,0.2592,-0.8712,500.0000,55.0239,4905.0000
369.5600,-55.1506,49.3162,0.2603,-0.8712,500.0000,55.0208,4905.0000
369.5700,-55.1480,49.3075,0.2614,-0.8712,500.0000,55.0176,4905.0000
369.5800,-55.1454,49.2988,0.2625,-0.8712,500.0000,55.0144,4905.0000
369.5900,-55.1428,49.2900,0.2636,-0.8712,500.0000,55.0113,4905.0000
369.6000,-55.1401,49.2813,0.2647,-0.8712,500.0000,55.0081,4905.0000
369.6100,-55.1375,49.2726,0.2658,-0.8712,500.0000,55.0049,4905.0000
369.6200,-55.1348,49.2639,0.2669,-0.8712,500.0000,55.0017,4905.0000
369.6300,-55.1321,49.2552,0.2680,-0.8712,500.0000,54.9984,4905.0000
369.6400,-55.1295,49.2465,0.2691,-0.8712,500.0000,54.9952,4905.0000
369.6500,-55.1268,49.2378,0.2702,-0.8712,500.0000,54.9920,4905.0000
369.6600,-55.1241,49.2291,0.2713,-0.8712,500.0000,54.9887,4905.0000
369.6700,-55.1213,49.2203,0.2724,-0.8712,500.0000,54.9854,4905.0000
369.6800,-55.1186,49.2116,0.2735,-0.8712,500.0000,54.9822,4905.0000
369.6900,-55.1159,49.2029,0.2746,-0.8712,500.0000,54.9789,4905.0000
369.7000,-55.1131,49.1942,0.2757,-0.8712,500.0000,54.9756,4905.0000
369.7100,-55.1104,49.1855,0.2768,-0.8712,500.0000,54.9722,4905.0000
369.7200,-55.1076,49.1768,0.2779,-0.8712,500.0000,54.9689,4905.0000
369.7300,-55.1048,49.1681,0.2790,-0.8712,500.0000,54.9656,4905.0000
369.7400,-55.1020,49.1594,0.2801,-0.8712,500.0000,54.9622,4905.0000
369.7500,-55.0992,49.1507,0.2812,-0.8712,500.0000,54.9589,4905.0000
369.7600,-55.0964,49.1419,0.2823,-0.8712,500.0000,54.9555,4905.0000
369.7700,-55.0936,49.1332,0.2834,-0.8712,500.0000,54.9521,4905.0000
369.7800,-55.0907,49.1245,0.2845,-0.8712,500.0000,54.9488,4905.0000
369.7900,-55.0879,49.1158,0.2856,-0.8712,500.0000,54.9454,4905.0000
369.8000,-55.0850,49.1071,0.2867,-0.8712,500.0000,54.9419,4905.0000
369.8100,-55.0821,49.0984,0.2878,-0.8712,500.0000,54.9385,4905.0000
369.8200,-55.0792,49.0897,0.2889,-0.8712,500.0000,54.9351,4905.0000
369.8300,-55.0764,49.0810,0.2900,-0.8712,500.0000,54.9317,4905.0000
369.8400,-55.0734,49.0723,0.2911,-0.8712,500.0000,54.9282,4905.0000
369.8500,-55.0705,49.0635,0.2922,-0.8712,500.0000,54.9247,4905.0000
369.8600,-55.0676,49.0548,0.2933,-0.8712,500.0000,54.9213,4905.0000
369.8700,-55.0647,49.0461,0.2944,-0.8712,500.0000,54.9178,4905.0000
369.8800,-55.0617,49.0374,0.2954,-0.8712,500.0000,54.9143,4905.0000
369.8900,-55.0588,49.0287,0.2965,-0.8712,500.0000,54.9108,4905.0000
369.9000,-55.0558,49.0200,0.2976,-0.8712,500.0000,54.9072,4905.0000
369.9100,-55.0528,49.0113,0.2987,-0.8712,500.0000,54.9037,4905.0000
369.9200,-55.0498,49.0026,0.2998,-0.8712,500.0000,54.9002,4905.0000
369.9300,-55.0468,48.9938,0.3009,-0.8712,500.0000,54.8966,4905.0000
369.9400,-55.0438,48.9851,0.3020,-0.8712,500.0000,54.8931,4905.0000
369.9500,-55.0408,48.9764,0.3031,-0.8712,500.0000,54.8895,4905.0000
369.9600,-55.0377,48.9677,0.3042,-0.8712,500.0000,54.8859,4905.0000
369.9700,-55.0347,48.9590,0.3053,-0.8712,500.0000,54.8823,4905.0000
369.9800,-55.0316,48.9503,0.3064,-0.8712,500.0000,54.8787,4905.0000
369.9900,-55.0286,48.9416,0.3075,-0.8712,500.0000,54.8751,4905.0000
